Business_ID,Annual_Revenue,Requested_Loan_Amount,GST_Compliance,Past_Defaults,Bank_Transactions,Market_Trend,Credit_Score,Sanctioned_Loan_Amount,Difference
9552,3022471,562109,91,0,High Volume,Declining,574,562109,0
9553,1994788,773688,95,0,Stable,Growth,616,598436,175252
9554,4215804,1825429,81,0,Low Volume,Growth,572,843160,982269
9555,2292155,814281,83,0,Stable,Stable,546,458431,355850
9556,1495598,243413,95,0,High Volume,Declining,565,243413,0
9557,11057699,5299129,89,1,Stable,Growth,559,2211539,3087590
9558,1839266,465093,87,2,Stable,Growth,520,367853,97240
9559,5027336,545026,95,0,Stable,Declining,529,545026,0
9560,1438387,142976,91,0,Stable,Growth,605,142976,0
9561,3497922,1194133,95,0,High Volume,Growth,677,1049376,144757
9562,4165773,1028818,88,0,Stable,Growth,617,1028818,0
9563,2342651,216737,98,0,Stable,Stable,612,216737,0
9564,500000,191582,93,0,Stable,Growth,638,150000,41582
9565,2011924,824278,97,0,High Volume,Stable,652,603577,220701
9566,5306102,1997413,85,0,Low Volume,Stable,539,1061220,936193
9567,3023678,426391,94,0,Low Volume,Stable,566,426391,0
9568,2832502,1020831,84,0,Stable,Stable,546,566500,454331
9569,500000,27413,94,0,Low Volume,Declining,515,27413,0
9570,1114187,208688,91,0,Stable,Stable,591,208688,0
9571,2755436,632289,93,1,Stable,Growth,602,632289,0
9572,2753289,1172519,85,1,Stable,Growth,562,550657,621862
9573,5239483,1182433,94,0,Stable,Stable,596,1047896,134537
9574,1765786,97244,94,1,Unstable,Stable,484,97244,0
9575,2743265,572124,86,1,Stable,Stable,529,548653,23471
9576,2008903,551476,98,1,Unstable,Declining,442,401780,149696
9577,900266,429474,91,0,Stable,Growth,631,270079,159395
9578,500000,236733,98,0,High Volume,Growth,713,200000,36733
9579,2799098,367783,82,0,Stable,Declining,487,367783,0
9580,2278796,303800,87,1,Stable,Growth,554,303800,0
9581,1209188,149361,86,0,Unstable,Growth,549,149361,0
9582,542890,219879,96,1,Stable,Stable,542,108578,111301
9583,3281436,172964,88,2,Stable,Stable,484,172964,0
9584,1602802,171868,77,1,High Volume,Stable,555,171868,0
9585,3095623,904175,89,0,High Volume,Declining,565,619124,285051
9586,8808598,1421734,97,0,High Volume,Growth,678,1421734,0
9587,500000,45780,93,1,Low Volume,Growth,574,45780,0
9588,1132932,240119,94,1,Low Volume,Declining,456,226586,13533
9589,1676971,290776,92,0,High Volume,Growth,659,290776,0
9590,6349337,1777795,91,0,Stable,Stable,577,1269867,507928
9591,535458,262725,96,0,Stable,Growth,654,160637,102088
9592,9329471,988337,91,1,High Volume,Declining,538,988337,0
9593,2210401,481264,87,1,Stable,Declining,459,442080,39184
9594,1836183,861892,96,0,Unstable,Growth,588,367236,494656
9595,1692221,752349,91,0,Low Volume,Growth,578,338444,413905
9596,1398610,318075,88,0,High Volume,Declining,568,279722,38353
9597,4585884,1671688,83,1,High Volume,Stable,544,917176,754512
9598,843389,75513,86,0,Stable,Growth,606,75513,0
9599,2613841,968803,97,0,Unstable,Growth,565,522768,446035
9600,1458114,711248,90,0,Low Volume,Growth,574,291622,419626
9601,1077650,314533,93,2,High Volume,Declining,483,215530,99003
9602,15693860,4305149,88,0,High Volume,Growth,663,4305149,0
9603,2772446,372321,88,0,Stable,Stable,556,372321,0
9604,3238473,1085551,92,0,High Volume,Growth,664,971541,114010
9605,4926904,1555408,91,0,High Volume,Growth,666,1478071,77337
9606,635979,218376,94,0,High Volume,Stable,624,190793,27583
9607,8055241,497310,85,2,Low Volume,Growth,507,497310,0
9608,500000,148463,98,0,High Volume,Growth,696,148463,0
9609,1071947,340580,89,0,Stable,Stable,576,214389,126191
9610,1373365,196925,96,0,Low Volume,Growth,605,196925,0
9611,3157776,453930,96,0,High Volume,Stable,635,453930,0
9612,2361895,411674,85,0,Low Volume,Stable,540,411674,0
9613,1735052,642446,97,1,High Volume,Stable,594,347010,295436
9614,1963820,633960,92,0,Stable,Growth,617,589146,44814
9615,906713,390424,99,1,High Volume,Growth,675,272013,118411
9616,598519,109557,97,0,Low Volume,Stable,567,109557,0
9617,3545569,1632489,96,0,Stable,Declining,546,709113,923376
9618,3453728,1328538,96,0,Stable,Stable,574,690745,637793
9619,7043357,1604162,91,0,Stable,Stable,567,1408671,195491
9620,1053877,97871,94,0,High Volume,Growth,680,97871,0
9621,3451268,571677,93,0,Stable,Growth,617,571677,0
9622,1580157,759338,90,0,Low Volume,Declining,489,316031,443307
9623,5139056,974691,91,1,High Volume,Stable,584,974691,0
9624,4490929,891249,88,0,Low Volume,Growth,599,891249,0
9625,2347749,317686,95,1,Stable,Declining,506,317686,0
9626,1511141,624226,82,0,Stable,Declining,478,302228,321998
9627,4276929,744356,87,0,High Volume,Stable,608,744356,0
9628,3326807,660758,93,0,High Volume,Growth,674,660758,0
9629,1146756,271158,92,0,Stable,Growth,608,271158,0
9630,685402,168045,88,0,Unstable,Declining,445,137080,30965
9631,1574068,370069,95,1,High Volume,Growth,648,370069,0
9632,6664670,1844012,90,0,High Volume,Declining,560,1332934,511078
9633,4961356,2066558,82,0,Stable,Declining,498,992271,1074287
9634,814344,340948,82,0,High Volume,Growth,658,244303,96645
9635,779022,318808,96,0,Stable,Stable,571,155804,163004
9636,5497187,525015,91,0,Stable,Growth,616,525015,0
9637,799300,327597,96,0,High Volume,Stable,655,239790,87807
9638,2980007,310258,92,0,Low Volume,Growth,584,310258,0
9639,1211225,128542,93,2,Unstable,Stable,452,128542,0
9640,7229178,3444980,96,1,Unstable,Growth,557,1445835,1999145
9641,1070525,448260,92,0,Stable,Growth,638,321157,127103
9642,4948966,1477686,93,0,Stable,Stable,577,989793,487893
9643,2298775,1020051,99,0,Low Volume,Growth,633,689632,330419
9644,2426004,1201391,86,0,Low Volume,Stable,510,485200,716191
9645,500000,162394,95,0,Stable,Stable,601,150000,12394
9646,500000,162902,96,0,Stable,Stable,605,150000,12902
9647,1662025,647346,87,0,Low Volume,Stable,537,332405,314941
9648,2415761,373145,95,0,High Volume,Declining,604,373145,0
9649,806002,100916,94,0,High Volume,Stable,617,100916,0
9650,829887,325159,91,0,Stable,Growth,634,248966,76193
9651,3107031,637585,86,0,Stable,Growth,605,637585,0
9652,3110467,344583,86,1,Stable,Stable,529,344583,0
9653,1775881,340427,96,0,Stable,Growth,637,340427,0
9654,3701177,782379,99,0,Stable,Growth,662,782379,0
9655,775015,375380,88,0,Stable,Growth,608,232504,142876
9656,1491439,543006,85,0,High Volume,Stable,607,447431,95575
9657,7409712,2140557,96,0,High Volume,Declining,581,1481942,658615
9658,2094149,1017742,90,1,Stable,Growth,580,418829,598913
9659,2193590,1001183,98,1,Unstable,Declining,426,438718,562465
9660,12544053,3517357,95,0,Stable,Growth,621,3517357,0
9661,647275,296164,96,0,Stable,Stable,584,129455,166709
9662,3749542,869658,80,1,Stable,Growth,533,749908,119750
9663,7505818,1153564,85,2,Low Volume,Growth,509,1153564,0
9664,1528983,236542,98,0,Stable,Growth,629,236542,0
9665,3943995,1372676,89,0,High Volume,Growth,678,1183198,189478
9666,903819,248986,95,0,Stable,Growth,649,248986,0
9667,1144655,396655,93,0,Stable,Stable,580,228931,167724
9668,2697870,967818,90,0,Low Volume,Growth,577,539574,428244
9669,3755956,225527,82,0,Stable,Declining,502,225527,0
9670,4860973,361257,84,0,High Volume,Stable,609,361257,0
9671,6960089,2016372,97,0,Stable,Growth,622,2016372,0
9672,1878610,255427,97,0,High Volume,Stable,622,255427,0
9673,5151968,1724056,93,0,Low Volume,Stable,555,1030393,693663
9674,1507791,450051,94,1,Stable,Stable,528,301558,148493
9675,4080267,1279540,95,0,Stable,Stable,576,816053,463487
9676,2340771,435629,96,0,Stable,Declining,525,435629,0
9677,2832138,957063,92,0,Stable,Declining,514,566427,390636
9678,2782350,1177690,88,1,Low Volume,Declining,445,556470,621220
9679,549210,274128,84,0,High Volume,Declining,549,109842,164286
9680,806696,344701,96,1,High Volume,Stable,616,242008,102693
9681,2152269,647563,95,0,Stable,Growth,642,645680,1883
9682,514102,70454,90,0,Low Volume,Growth,607,70454,0
9683,3855337,1375008,92,0,Stable,Stable,589,771067,603941
9684,3981801,1879188,92,0,Low Volume,Declining,481,796360,1082828
9685,2575969,374391,96,0,Low Volume,Growth,618,374391,0
9686,808627,133584,85,0,High Volume,Declining,549,133584,0
9687,5981077,700108,90,0,Stable,Declining,503,700108,0
9688,10117413,3860043,91,0,Low Volume,Growth,577,2023482,1836561
9689,2230333,519562,98,0,Stable,Stable,596,446066,73496
9690,2982965,233307,85,0,Stable,Declining,497,233307,0
9691,2330028,1033897,94,1,Low Volume,Declining,468,466005,567892
9692,3030673,912088,86,0,Low Volume,Growth,588,606134,305954
9693,1801901,358565,91,0,Stable,Declining,521,358565,0
9694,1928684,394980,96,1,High Volume,Growth,657,394980,0
9695,4092121,739090,91,0,Stable,Growth,641,739090,0
9696,12948614,3301457,92,0,High Volume,Growth,685,3301457,0
9697,646897,130459,91,1,High Volume,Growth,617,130459,0
9698,1824744,541175,90,0,Stable,Declining,510,364948,176227
9699,771145,306980,96,0,Stable,Growth,627,231343,75637
9700,7085917,2504925,97,0,Low Volume,Growth,631,2125775,379150
9701,1238993,226123,92,1,Stable,Growth,566,226123,0
9702,624958,179946,88,1,Low Volume,Growth,538,124991,54955
9703,3303687,1414166,94,1,Stable,Declining,492,660737,753429
9704,8003975,645863,95,0,Stable,Stable,586,645863,0
9705,3371534,287369,93,0,High Volume,Stable,640,287369,0
9706,2335738,701367,97,0,Stable,Growth,646,700721,646
9707,2750554,928592,89,0,High Volume,Growth,659,825166,103426
9708,6149446,892505,94,1,Low Volume,Declining,446,892505,0
9709,985240,379661,94,1,Low Volume,Declining,455,197048,182613
9710,1813052,617922,79,0,High Volume,Growth,620,543915,74007
9711,1380350,642526,89,0,Stable,Stable,587,276070,366456
9712,778954,98171,85,1,High Volume,Growth,634,98171,0
9713,1524687,591759,90,0,Stable,Stable,557,304937,286822
9714,4809852,421532,98,2,Unstable,Growth,492,421532,0
9715,3119807,949612,94,1,Low Volume,Stable,522,623961,325651
9716,3319911,990505,94,0,High Volume,Growth,664,990505,0
9717,2229261,501078,86,0,High Volume,Declining,564,445852,55226
9718,3013639,1296037,86,1,Low Volume,Growth,526,602727,693310
9719,1045000,54305,91,1,Stable,Growth,591,54305,0
9720,1547873,439721,94,3,Stable,Growth,525,309574,130147
9721,2311953,341520,93,0,Low Volume,Growth,607,341520,0
9722,2475648,952071,90,0,High Volume,Declining,559,495129,456942
9723,2561620,177726,99,0,High Volume,Growth,689,177726,0
9724,1775037,752970,89,2,Stable,Declining,417,355007,397963
9725,1466019,626198,90,0,High Volume,Declining,589,293203,332995
9726,24796598,10533340,97,0,Stable,Declining,534,4959319,5574021
9727,4095625,485970,91,0,Stable,Declining,534,485970,0
9728,2759384,920759,85,0,High Volume,Stable,600,827815,92944
9729,1645300,92902,87,0,High Volume,Stable,616,92902,0
9730,1381976,596438,95,0,Low Volume,Stable,567,276395,320043
9731,1785769,670268,94,0,Low Volume,Growth,612,535730,134538
9732,2506162,724329,90,1,Stable,Stable,517,501232,223097
9733,500000,189383,97,0,High Volume,Growth,695,150000,39383
9734,564948,52227,87,0,Stable,Declining,523,52227,0
9735,1191227,342948,86,0,High Volume,Declining,567,238245,104703
9736,2340117,423735,81,1,Low Volume,Growth,503,423735,0
9737,1637337,798494,93,1,Stable,Stable,519,327467,471027
9738,6468773,2818464,93,0,High Volume,Stable,635,1940631,877833
9739,605665,230137,89,1,High Volume,Growth,610,181699,48438
9740,1086991,511088,98,0,Unstable,Growth,600,326097,184991
9741,6689659,1378601,92,0,High Volume,Growth,679,1378601,0
9742,2202042,1002801,91,0,Low Volume,Stable,546,440408,562393
9743,4024350,790210,97,0,Unstable,Stable,516,790210,0
9744,10231662,3885561,85,0,Stable,Growth,623,3069498,816063
9745,1138198,434095,87,0,Stable,Stable,541,227639,206456
9746,1831322,106688,87,1,Stable,Declining,479,106688,0
9747,1594480,338790,96,0,Stable,Declining,541,318896,19894
9748,500000,29372,99,1,High Volume,Stable,599,29372,0
9749,1546775,771363,87,0,Stable,Stable,568,309355,462008
9750,4012198,421235,95,0,High Volume,Stable,629,421235,0
9751,3055554,899142,92,0,High Volume,Growth,686,899142,0
9752,3253580,1320141,87,1,Stable,Growth,572,650716,669425
9753,1468266,206392,97,0,Stable,Growth,632,206392,0
9754,1173055,314700,89,2,High Volume,Growth,583,234611,80089
9755,5473367,1769775,99,1,Unstable,Growth,552,1094673,675102
9756,1331939,162619,86,0,High Volume,Stable,600,162619,0
9757,2508676,1004348,96,1,Unstable,Stable,508,501735,502613
9758,2259531,417339,96,0,High Volume,Growth,684,417339,0
9759,6384435,925490,85,0,High Volume,Growth,660,925490,0
9760,4312938,1299186,90,0,High Volume,Growth,677,1293881,5305
9761,703479,165065,79,0,Stable,Growth,604,165065,0
9762,766782,355886,83,0,Stable,Growth,610,230034,125852
9763,3150677,1405291,94,1,Unstable,Growth,532,630135,775156
9764,1883288,503794,94,0,Low Volume,Growth,590,376657,127137
9765,1377613,291598,94,1,High Volume,Growth,658,291598,0
9766,4468227,877931,94,0,High Volume,Stable,627,877931,0
9767,2303563,392535,90,0,High Volume,Growth,654,392535,0
9768,2067738,610079,90,0,Stable,Stable,587,413547,196532
9769,3700072,1525319,91,0,High Volume,Stable,611,1110021,415298
9770,1468736,278826,92,0,High Volume,Growth,661,278826,0
9771,6953914,942550,89,0,Stable,Stable,561,942550,0
9772,1055539,278628,84,0,High Volume,Growth,649,278628,0
9773,3353594,271861,87,0,High Volume,Growth,645,271861,0
9774,6243592,2282505,85,1,High Volume,Stable,585,1248718,1033787
9775,658792,186610,87,0,Stable,Growth,600,186610,0
9776,1506549,411843,87,0,High Volume,Growth,656,411843,0
9777,4944399,915705,96,0,Low Volume,Stable,564,915705,0
9778,5004238,2287452,96,0,Low Volume,Declining,527,1000847,1286605
9779,1728567,156814,95,0,Stable,Stable,587,156814,0
9780,1101588,486264,94,2,Low Volume,Growth,529,220317,265947
9781,4259868,935115,96,0,High Volume,Growth,678,935115,0
9782,5110661,2280789,90,0,Unstable,Growth,543,1022132,1258657
9783,780952,295155,93,1,Stable,Growth,572,156190,138965
9784,756811,73317,97,0,Stable,Declining,536,73317,0
9785,2374281,1007149,95,0,Stable,Growth,642,712284,294865
9786,3280441,1171050,98,0,Stable,Stable,602,984132,186918
9787,1560856,100731,95,0,Stable,Stable,581,100731,0
9788,3414136,376122,84,0,Stable,Growth,587,376122,0
9789,1123423,377507,90,1,Stable,Stable,527,224684,152823
9790,500000,174085,86,0,High Volume,Stable,600,150000,24085
9791,1412510,545219,90,0,Stable,Growth,634,423753,121466
9792,2085639,780259,95,0,High Volume,Stable,639,625691,154568
9793,1590133,551433,89,0,Unstable,Declining,471,318026,233407
9794,784748,309824,94,2,Low Volume,Stable,462,156949,152875
9795,500000,154394,98,0,Stable,Stable,585,100000,54394
9796,1314187,219937,95,0,Stable,Stable,602,219937,0
9797,4065814,1872590,90,1,Low Volume,Stable,511,813162,1059428
9798,5416487,315220,80,0,Stable,Growth,583,315220,0
9799,5127715,1102217,96,0,Stable,Declining,542,1025543,76674
9800,1032272,390190,95,1,Stable,Declining,507,206454,183736
9801,787828,190828,83,0,Low Volume,Stable,532,157565,33263
9802,2949976,180466,99,0,High Volume,Declining,615,180466,0
9803,3295538,262626,89,0,Low Volume,Stable,552,262626,0
9804,2730883,933653,94,0,Stable,Growth,617,819264,114389
9805,500000,242095,97,0,Stable,Growth,661,150000,92095
9806,991022,295660,96,0,Unstable,Stable,511,198204,97456
9807,1936222,538349,82,1,Stable,Declining,442,387244,151105
9808,2927837,565794,90,0,Stable,Stable,584,565794,0
9809,3663194,606298,95,0,Stable,Stable,583,606298,0
9810,2225301,132279,96,0,Unstable,Growth,588,132279,0
9811,2583426,446493,95,0,Stable,Stable,584,446493,0
9812,2122048,534968,98,1,High Volume,Stable,604,534968,0
9813,3431457,477238,96,0,Stable,Declining,542,477238,0
9814,2546658,227433,100,0,Unstable,Growth,581,227433,0
9815,2089823,779457,84,0,Stable,Stable,565,417964,361493
9816,1599665,723975,90,0,High Volume,Growth,666,479899,244076
9817,2115990,997790,86,1,Stable,Growth,579,423198,574592
9818,2921691,958605,95,1,Stable,Growth,575,584338,374267
9819,2455842,181115,99,0,Stable,Declining,541,181115,0
9820,2688949,1030911,84,1,High Volume,Growth,592,537789,493122
9821,5804694,577816,89,0,Stable,Growth,621,577816,0
9822,2451305,861356,88,1,Stable,Growth,560,490261,371095
9823,1179736,472737,87,0,High Volume,Stable,624,353920,118817
9824,4020374,1514230,90,1,High Volume,Growth,615,1206112,308118
9825,664667,317942,97,0,Low Volume,Growth,628,199400,118542
9826,834735,319007,94,0,Unstable,Growth,587,166947,152060
9827,2593912,938852,85,0,Unstable,Stable,475,518782,420070
9828,2996985,502847,98,0,Unstable,Declining,478,502847,0
9829,732310,341363,93,0,Unstable,Stable,511,146462,194901
9830,1459707,190922,90,1,Low Volume,Declining,450,190922,0
9831,1220942,558219,82,1,Low Volume,Declining,418,244188,314031
9832,1343326,256170,88,0,High Volume,Growth,683,256170,0
9833,4218028,457967,97,0,Stable,Declining,537,457967,0
9834,3489274,1472499,98,0,Stable,Growth,640,1046782,425717
9835,1952658,99826,96,1,Low Volume,Stable,509,99826,0
9836,1281101,543750,89,0,Stable,Stable,580,256220,287530
9837,673525,113179,96,0,Stable,Stable,606,113179,0
9838,6175794,2767525,85,0,Low Volume,Stable,544,1235158,1532367
9839,3184135,1150000,84,0,Low Volume,Growth,562,636827,513173
9840,1126544,394045,91,2,Stable,Declining,436,225308,168737
9841,3526017,755956,92,0,Stable,Growth,620,755956,0
9842,1874441,143828,95,0,Low Volume,Declining,507,143828,0
9843,1575861,667429,93,0,Low Volume,Declining,482,315172,352257
9844,2808523,356420,98,0,Stable,Stable,606,356420,0
9845,1095588,238308,84,2,Low Volume,Stable,446,219117,19191
9846,1506041,482173,87,2,High Volume,Declining,501,301208,180965
9847,2185093,583451,93,0,Stable,Growth,630,583451,0
9848,1329667,185352,82,0,High Volume,Stable,607,185352,0
9849,3386367,383599,93,0,High Volume,Growth,659,383599,0
9850,8844030,932699,89,0,Low Volume,Growth,590,932699,0
9851,1084426,475362,93,0,Stable,Growth,615,325327,150035
9852,523295,33596,91,0,Stable,Stable,589,33596,0
9853,500000,244828,77,1,Stable,Growth,526,100000,144828
9854,1757891,244941,95,0,Stable,Stable,579,244941,0
9855,1166442,116230,96,2,Stable,Growth,571,116230,0
9856,2341467,725005,94,0,Stable,Growth,612,702440,22565
9857,2204647,189586,90,0,Low Volume,Stable,558,189586,0
9858,549864,176564,88,0,High Volume,Stable,601,164959,11605
9859,500000,216391,82,0,High Volume,Declining,560,100000,116391
9860,2512394,179772,92,0,Stable,Stable,567,179772,0
9861,2209646,905824,97,1,Stable,Growth,604,662893,242931
9862,1410346,320875,96,0,High Volume,Declining,568,282069,38806
9863,526647,64130,92,0,Stable,Growth,618,64130,0
9864,2891000,373643,90,0,Low Volume,Declining,506,373643,0
9865,5484956,2541970,99,0,Low Volume,Growth,611,1645486,896484
9866,2476572,247094,95,0,Stable,Stable,598,247094,0
9867,1006532,442927,86,0,High Volume,Growth,674,301959,140968
9868,2054703,605953,95,0,Stable,Growth,627,605953,0
9869,664712,44918,95,0,Stable,Declining,530,44918,0
9870,4622141,1197200,97,0,Low Volume,Growth,626,1197200,0
9871,2116926,884562,95,0,Stable,Stable,570,423385,461177
9872,500000,188396,78,0,Low Volume,Growth,567,100000,88396
9873,1558852,420815,91,0,Unstable,Stable,504,311770,109045
9874,2872350,1255281,92,0,Stable,Growth,643,861705,393576
